"customer_id";"customer_name";"date";"invoice_number";"line_number";"store_address";"product_id";"product_articl";"product_name";"quantity";"price_invoice";"line_total";"comment";"contract_name";"doc_type"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";10.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000001304";"48854";"Мережевий зарядний пристрій Giwell One C4 GaN 45W CHC-04BK";4.00;498.84;1995.36;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";17.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000000831";"44155";"Іграшка антистрес Мишиня в сирі ТМ Тискуни ATY002";5.00;51.78;258.90;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";16.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000000976";"45742";"Іграшка антистрес М'яч стрибунець  ATY112";5.00;57.18;285.90;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";14.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000000989";"45747";"Іграшка  антистрес Яйце динозавра ТМ Тискуни ATY113";5.00;57.18;285.90;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";8.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000000990";"45748";"Пластина-кільце для магнітного тримача Remzona MSH-02";5.00;47.64;238.20;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";9.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000000991";"45749";"Кільце-тримач для телефона Remzona MSH-03";5.00;46.26;231.30;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";18.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000000598";"41264";"Автомобільний магнітний тримач для телефону PHM-04BK";3.00;160.02;480.06;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";13.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000001476";"50132";"Іграшка  антистрес Нейронні тваринки ТМ Тискуни ATY132";9.00;26.34;237.06;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";15.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000001477";"50133";"Іграшка антистрес Котик Суізі ТМ Тискуни ATY133";5.00;127.44;637.20;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";12.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000001490";"50313";"Іграшка  антистрес Кольорова кучка ТМ Тискуни  ATY143";12.00;61.26;735.12;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";7.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000001448";"50007";"Брелок з іграшкою 9см MYK074";4.00;177.60;710.40;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";6.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000001449";"50008";"Брелок з іграшкою 8см MYK075";4.00;133.14;532.56;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";4.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000001440";"49999";"Брелок з іграшкою 14см MYK066";4.00;182.82;731.28;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";5.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000001444";"50003";"Брелок з іграшкою 5см MYK070";4.00;210.72;842.88;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";2.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000001405";"49964";"Брелок з іграшкою 8см MYK031";4.00;110.88;443.52;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008438";3.00;"Хмельницька область, Хмельницький район, село Копистин, автодорога М12 Стрий-Тернопіль-Кіровоград-Знам'янка (253 км + 175 м ліворуч)";"000001436";"49995";"Брелок з іграшкою 12см MYK062";4.00;210.72;842.88;"П'янковський Віктор Владиславович 067-503-31-67 +шоубокс";"Китай";"sale"
"000000530";"Лілія ППФ";2026-08-17;"РБН00008454";1.00;"Харківська обл., Чугуївський р-н, с. Коробочкине, землі Коробочкинської сільської ради,8 км + 200м траси Чугуїв - Мелове";"000000083";"24623";"Вино Ігристе Castelbprgo Lambrusco Dell'enilia (біл. нап./сол.) 0,75л";3.00;153.12;459.36;"";"Вино";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";6.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001490";"50313";"Іграшка  антистрес Кольорова кучка ТМ Тискуни  ATY143";12.00;61.26;735.12;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";5.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001477";"50133";"Іграшка антистрес Котик Суізі ТМ Тискуни ATY133";5.00;127.44;637.20;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";4.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001476";"50132";"Іграшка  антистрес Нейронні тваринки ТМ Тискуни ATY132";9.00;26.34;237.06;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";14.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001449";"50008";"Брелок з іграшкою 8см MYK075";5.00;133.14;665.70;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";11.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001405";"49964";"Брелок з іграшкою 8см MYK031";5.00;110.88;554.40;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";13.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001440";"49999";"Брелок з іграшкою 14см MYK066";5.00;182.82;914.10;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";12.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001436";"49995";"Брелок з іграшкою 12см MYK062";5.00;210.72;1053.60;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";16.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001444";"50003";"Брелок з іграшкою 5см MYK070";5.00;210.72;1053.60;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";15.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001448";"50007";"Брелок з іграшкою 9см MYK074";5.00;177.60;888.00;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";17.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000000989";"45747";"Іграшка  антистрес Яйце динозавра ТМ Тискуни ATY113";5.00;57.18;285.90;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";8.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000000991";"45749";"Кільце-тримач для телефона Remzona MSH-03";3.00;46.26;138.78;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";7.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000000990";"45748";"Пластина-кільце для магнітного тримача Remzona MSH-02";3.00;47.64;142.92;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";3.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000000976";"45742";"Іграшка антистрес М'яч стрибунець  ATY112";5.00;57.18;285.90;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";9.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000000831";"44155";"Іграшка антистрес Мишиня в сирі ТМ Тискуни ATY002";5.00;51.78;258.90;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";10.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001400";"49959";"Брелок з іграшкою 7см MYK026";5.00;122.22;611.10;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";2.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001059";"46418";"Кабель Rem. з кон. USB-C (Type-C) 100W 1.2м CCC1-04BK";4.00;169.26;677.04;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-17;"РБН00008445";1.00;"Хмельницька область, Хмельницький район, м. Хмельницький, вул. Гетьмана Мазепи, буд. 37";"000001053";"46412";"Кабель Rem. Лайтінг 1мCUL1-03BK";2.00;114.24;228.48;"Якимчук Вероніка Євгенівна 067-547-70-06  + шоубокс";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008451";2.00;"Рівненська обл., с.Користь, вул. Київська, 52";"000000917";"45022";"Автомобільний зарядний пристрій Remzona Treneas 15W CCAA-05BК";10.00;162.96;1629.60;"";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008451";7.00;"Рівненська обл., с.Користь, вул. Київська, 52";"000000918";"45023";"Автомобільний зарядний пристрій Remzona Treneas 30W CCAA-06BK";10.00;256.80;2568.00;"";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008451";8.00;"Рівненська обл., с.Користь, вул. Київська, 52";"000000960";"45257";"Мереж фільтр-подовжRemzonaPowerStrip4 16A 4000W 1.8м";5.00;959.22;4796.10;"";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008451";3.00;"Рівненська обл., с.Користь, вул. Київська, 52";"000000987";"45745";"Автомобільний тримач для телефону PH-08BK";5.00;253.56;1267.80;"";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008451";5.00;"Рівненська обл., с.Користь, вул. Київська, 52";"000001056";"46415";"Кабель Rem. Лайтінг 2м CUL2-03BK";10.00;140.70;1407.00;"";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008451";4.00;"Рівненська обл., с.Користь, вул. Київська, 52";"000001058";"46417";"Кабель Rem. USB-C (Type-C) 2мCUC2-03BK";10.00;154.26;1542.60;"";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008451";6.00;"Рівненська обл., с.Користь, вул. Київська, 52";"000001379";"49505";"Мережевий зарядний пристрій Rem GiwellOne С2 20W CHC-02BK";10.00;296.40;2964.00;"";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008451";10.00;"Рівненська обл., с.Користь, вул. Київська, 52";"000001385";"49499";"Автомобільний зарядний пристрій Remzona Treneas Acey 30W CCAC-02BL ";10.00;270.06;2700.60;"";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008451";9.00;"Рівненська обл., с.Користь, вул. Київська, 52";"000001388";"49496";"Автомобільний зарядний пристрій Remzona Treneas 15W CCAA-05BL";10.00;162.96;1629.60;"";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008451";1.00;"Рівненська обл., с.Користь, вул. Київська, 52";"000000620";"41285";"Кабель MicroUSB для зарядки та синхронізації пристроїв.CUM1-01BL";10.00;115.62;1156.20;"";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";1.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000001388";"49496";"Автомобільний зарядний пристрій Remzona Treneas 15W CCAA-05BL";2.00;162.96;325.92;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";12.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000001056";"46415";"Кабель Rem. Лайтінг 2м CUL2-03BK";2.00;140.70;281.40;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";10.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000001047";"46406";"Кабель Rem. Лайтінг 0.25м CUL025-03BK";2.00;91.62;183.24;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";6.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000001271";"40164";"Іграшка антистрес Каченя ТМ Тискуни ATY012";12.00;51.30;615.60;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";4.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000000923";"45027";"Автомобільний зарядний пристрій Remzona Treneas Acey 95W CCAC-05BK";2.00;384.54;769.08;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";2.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000000920";"45024";"Автомобільний зарядний пристрій Remzona Treneas Acey 30W CCAC-02BK";2.00;270.06;540.12;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";3.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000000921";"45025";"Автомобільний зарядний пристрій Remzona Treneas Acey 45W CCAC-03BK";2.00;310.74;621.48;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";5.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000000994";"45752";"Мережевий зарядний пристрій Giwell One 18W CHA-02WT";2.00;269.04;538.08;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";7.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000001051";"46410";"Кабель Rem. MicroUSB 0.5мCUM05-03BK";2.00;89.04;178.08;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";8.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000001052";"46411";"Кабель Rem. USB-C (Type-C) 0.5м CUC05-03BK";2.00;111.42;222.84;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";11.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000001053";"46412";"Кабель Rem. Лайтінг 1мCUL1-03BK";2.00;114.24;228.48;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008458";9.00;"Житомирська обл.,  Садківська с/рада, автошлях Київ-Чоп 156км+90м";"000001055";"46414";"Кабель Rem. USB-C (Type-C) 1мCUC1-03BK";2.00;125.70;251.40;"Колесник Інна 097-841-97-62¶ Житомирський р-н, с. Березівка, вул.Європейська 1";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008453";3.00;"Волинська обл., Камінь-Каширський р-н, м. Камінь-Каширський, вул. Ковельська, 99-Б";"000000834";"44159";"Іграшка антистрес Динозавр в яйці";2.00;62.40;124.80;"Мартинюк Іван 066-149-07-60";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008453";2.00;"Волинська обл., Камінь-Каширський р-н, м. Камінь-Каширський, вул. Ковельська, 99-Б";"000001271";"40164";"Іграшка антистрес Каченя ТМ Тискуни ATY012";4.00;51.30;205.20;"Мартинюк Іван 066-149-07-60";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008453";4.00;"Волинська обл., Камінь-Каширський р-н, м. Камінь-Каширський, вул. Ковельська, 99-Б";"000001098";"46568";"Автомобільний тримач для телефону Remzona PHM-14BK";2.00;269.88;539.76;"Мартинюк Іван 066-149-07-60";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008453";1.00;"Волинська обл., Камінь-Каширський р-н, м. Камінь-Каширський, вул. Ковельська, 99-Б";"000000598";"41264";"Автомобільний магнітний тримач для телефону PHM-04BK";2.00;160.02;320.04;"Мартинюк Іван 066-149-07-60";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";9.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000001405";"49964";"Брелок з іграшкою 8см MYK031";5.00;110.88;554.40;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";10.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000001476";"50132";"Іграшка  антистрес Нейронні тваринки ТМ Тискуни ATY132";9.00;26.34;237.06;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";5.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000001156";"46853";"Іграшка дитяча антистрес Печиво 24102314";5.00;68.58;342.90;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";1.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000001271";"40164";"Іграшка антистрес Каченя ТМ Тискуни ATY012";5.00;51.30;256.50;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";7.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000001178";"47198";"Іграшка дитяча антистрес Кошеня  ATY125";3.00;99.36;298.08;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";8.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000001047";"46406";"Кабель Rem. Лайтінг 0.25м CUL025-03BK";3.00;91.62;274.86;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";3.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000001056";"46415";"Кабель Rem. Лайтінг 2м CUL2-03BK";2.00;140.70;281.40;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";12.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000000831";"44155";"Іграшка антистрес Мишиня в сирі ТМ Тискуни ATY002";5.00;51.78;258.90;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";4.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000000832";"44156";"Іграшка антистрес Жабеня";3.00;48.90;146.70;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";11.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000000976";"45742";"Іграшка антистрес М'яч стрибунець  ATY112";5.00;57.18;285.90;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";6.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000000975";"45741";"Іграшка антистрес Каченя Блискуче ATY111";5.00;52.50;262.50;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000121";"УКPНAФТА ПАТ";2026-08-18;"РБН00008466";2.00;"Черкаська область, Уманський район, село Дмитрушки, автодорога Київ-Одеса, 200 км + 850 м";"000001053";"46412";"Кабель Rem. Лайтінг 1мCUL1-03BK";2.00;114.24;228.48;"Калієвський Євгеній Іванович 067-322-99-45";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008460";7.00;"м.Житомир, пр. Незалежності, 11е";"000001053";"46412";"Кабель Rem. Лайтінг 1мCUL1-03BK";5.00;114.24;571.20;"Колесник Інна 097-841-97-62";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008460";5.00;"м.Житомир, пр. Незалежності, 11е";"000001055";"46414";"Кабель Rem. USB-C (Type-C) 1мCUC1-03BK";5.00;125.70;628.50;"Колесник Інна 097-841-97-62";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008460";2.00;"м.Житомир, пр. Незалежності, 11е";"000000994";"45752";"Мережевий зарядний пристрій Giwell One 18W CHA-02WT";1.00;269.04;269.04;"Колесник Інна 097-841-97-62";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008460";3.00;"м.Житомир, пр. Незалежності, 11е";"000001039";"46402";"AUX  кабель Remzona прямий CJJ1-02BL";4.00;110.58;442.32;"Колесник Інна 097-841-97-62";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008460";6.00;"м.Житомир, пр. Незалежності, 11е";"000001058";"46417";"Кабель Rem. USB-C (Type-C) 2мCUC2-03BK";2.00;154.26;308.52;"Колесник Інна 097-841-97-62";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008460";4.00;"м.Житомир, пр. Незалежності, 11е";"000001070";"46429";"Автомобільний тримач для телефону  Remzona PH-09BK";1.00;146.58;146.58;"Колесник Інна 097-841-97-62";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008460";1.00;"м.Житомир, пр. Незалежності, 11е";"000000566";"45071";"Автовізитка з номером телефону Remzona NP-01BK";1.00;67.14;67.14;"Колесник Інна 097-841-97-62";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008462";1.00;"Житомирська обл., Садківська с/рада, автошлях Київ-Чоп 157км (зправа)";"000001388";"49496";"Автомобільний зарядний пристрій Remzona Treneas 15W CCAA-05BL";1.00;162.96;162.96;"Колесник Інна 097-841-97-62 Житомирський р-н, с. Березівка, вул. Європейська 1";"Китай";"sale"
"000000541";"МАРШАЛ-1";2026-08-18;"РБН00008462";3.00;"Житомирська обл., Садківська с/рада, автошлях Київ-Чоп 157км (зправа)";"000001271";"40164";"Іграшка антистрес Каченя ТМ Тискуни ATY012";12.00;51.30;615.60;"Колесник Інна 097-841-97-62 Житомирський р-н, с. Березівка, вул. Європейська 1";"Китай";"sale"
